ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,UC,USO,JURISDICAO
desmatamento,6,2023,Sentinel-2,PA,0.03,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.03,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.03,Itaituba,APA do Tapajós,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.03,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.03,Itaituba,PARNA da Amazônia,Proteção Integral,Federal
desmatamento,6,2023,Sentinel-2,AC,0.03,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.03,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.03,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.03,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AP,0.03,Pedra Branca do Amapari,RDS do Rio Iratapuru,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,RO,0.03,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.03,Canutama,FLONA de Balata-Tufari,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.03,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AP,0.03,Pedra Branca do Amapari,RDS do Rio Iratapuru,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Novo Aripuanã,RDS do Juma,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.02,Novo Repartimento,APA do Lago de Tucuruí,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.02,Itaituba,APA do Tapajós,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.02,Itaituba,APA do Tapajós,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,RO,0.02,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.02,Marechal Thaumaturgo,RESEX Alto Juruá,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.02,Novo Repartimento,APA do Lago de Tucuruí,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,RO,0.02,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,MA,0.02,Presidente Juscelino,APA Upaon-Açu/Miritiba/Alto Preguiças,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,RO,0.02,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.02,Marechal Thaumaturgo,RESEX Alto Juruá,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Lábrea,FLONA do Iquiri,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Novo Aripuanã,RDS do Juma,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.02,Tarauacá,FES do Rio Liberdade,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Humaitá,FLONA de Humaitá,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,MA,0.02,Bom Jardim,REBIO do Gurupi,Proteção Integral,Federal
desmatamento,6,2023,Sentinel-2,RO,0.02,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Ipixuna,RESEX do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.02,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,MA,0.02,Bom Jardim,REBIO do Gurupi,Proteção Integral,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Presidente Figueiredo,APA Caverna do Maroaga (Presidente Figueiredo),Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,RO,0.02,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Novo Aripuanã,RDS do Juma,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,RO,0.02,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.02,Novo Repartimento,APA do Lago de Tucuruí,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.02,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AM,0.02,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.02,Altamira,RESEX Riozinho do Anfrísio,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AM,0.02,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,AC,0.02,Tarauacá,FES do Mogno,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.01,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,6,2023,Sentinel-2,PA,0.01,Itaituba,PARNA da Amazônia,Proteção Integral,Federal
desmatamento,6,2023,Sentinel-2,AM,0.01,Manacapuru,APA Margem Direita do Rio Negro,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.01,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.01,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,AC,0.01,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,6,2023,Sentinel-2,PA,0.01,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,PA,0.07,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,AC,0.03,Sena Madureira,FES do Antimary,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,AC,0.03,Assis Brasil,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.03,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.02,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AM,0.02,Lábrea,RESEX Ituxi,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,RO,0.02,Guajará-Mirim,RESEX do Rio Ouro Preto,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AM,0.02,Coari,RESEX Catuá-Ipixuna,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,AC,0.02,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,AC,0.02,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.02,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AM,0.02,Barcelos,RDS Amanã,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8,AC,0.02,Rio Branco,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.02,Brasiléia,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.02,Brasiléia,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,RO,0.02,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Landsat-8,AC,0.02,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8,AC,0.01,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,PA,0.09,Afuá,APA Arquipélago do Marajó,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.09,Brasiléia,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.06,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.04,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,PA,0.04,Breves,APA Arquipélago do Marajó,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.04,Humaitá,FLONA de Humaitá,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.04,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.03,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.03,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.03,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.03,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,PA,0.02,Afuá,APA Arquipélago do Marajó,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Nhamundá,APA Guajuma,Uso Sustentável,Estadual
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Lábrea,RESEX Ituxi,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Juruá,RESEX do Baixo Juruá,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Brasiléia,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,RO,0.02,Guajará-Mirim,RESEX do Rio Ouro Preto,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Tarauacá,RESEX Riozinho da Liberdade,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Sena Madureira,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.02,Assis Brasil,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,RO,0.02,Guajará-Mirim,RESEX do Rio Ouro Preto,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.02,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AM,0.01,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,AC,0.01,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Landsat-8/Sentinel-1,MA,0.01,São Luís,APA Upaon-Açu/Miritiba/Alto Preguiças,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,1.20,São Félix do Xingu,ESEC da Terra do Meio,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,1.07,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.94,Altamira,ESEC da Terra do Meio,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.01,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.90,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.81,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.63,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.60,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.49,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.43,São Félix do Xingu,ESEC da Terra do Meio,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,RO,0.42,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.42,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.40,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.40,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.38,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.33,Trairão,FLONA de Itaituba II,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.31,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.30,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.29,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,MA,0.29,Santa Rita,APA Upaon-Açu/Miritiba/Alto Preguiças,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.28,Trairão,FLONA de Itaituba II,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.28,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.26,Itaituba,PARNA do Jamanxim,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.27,Terra Santa,FLONA de Saracá-Taquera,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.25,Novo Aripuanã,FES de Manicoré,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.25,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.24,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.22,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.21,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.21,Prainha,FES do Paru,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.21,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.21,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.20,Altamira,FES do Iriri,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.19,Coari,RESEX Catuá-Ipixuna,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.19,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.18,Itapuã do Oeste,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,MT,0.18,Colniza,ESEC do Rio Roosevelt,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.17,Novo Progresso,FLONA do Jamanxim,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.17,Prainha,FES do Paru,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.17,Porto Velho,PARNA Mapinguari,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,RO,0.17,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.16,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.15,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.15,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.15,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.14,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.14,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.14,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.13,Juruá,RESEX do Baixo Juruá,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.13,Porto Velho,PARNA Mapinguari,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.13,Marabá,FLONA do Tapirapé-Aquiri,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,MA,0.13,Bom Jardim,REBIO do Gurupi,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.12,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,MA,0.12,São Luís,APA Upaon-Açu/Miritiba/Alto Preguiças,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.12,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,MT,0.12,Colniza,RESEX Guariba-Roosevelt,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.12,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.12,Nhamundá,APA Guajuma,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.12,Novo Aripuanã,RESEX do Guariba,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.11,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.11,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AC,0.11,Tarauacá,FES do Mogno,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.11,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.10,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.10,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.10,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.10,Beruri,RDS Piagaçu-Purus,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.03,São Félix do Xingu,ESEC da Terra do Meio,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.07,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.10,Altamira,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.10,Presidente Figueiredo,APA Caverna do Maroaga (Presidente Figueiredo),Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.10,Altamira,RESEX Riozinho do Anfrísio,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.09,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.09,Novo Repartimento,APA do Lago de Tucuruí,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.09,Rio Branco,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.09,Boca do Acre,FLONA Mapiá-Inauini,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.09,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.09,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.09,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.02,Novo Aripuanã,FLONA do Aripuanã,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AC,0.09,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.08,Beruri,RDS Piagaçu-Purus,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.08,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.08,Capixaba,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.08,Presidente Figueiredo,APA Caverna do Maroaga (Presidente Figueiredo),Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.08,Nova Mamoré,PARNA Pacaás Novos,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,PA,0.08,Altamira,FLONA de Altamira,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.08,Porto Velho,RESEX Jaci Paraná,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AC,0.08,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.08,Nhamundá,APA Guajuma,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.08,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.08,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.02,Tapauá,FES Tapauá,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.08,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.08,Novo Aripuanã,RESEX do Guariba,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.08,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,RO,0.07,Nova Mamoré,PES de Guajará-Mirim,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Lábrea,FLONA do Iquiri,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AC,0.07,Brasiléia,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.07,Beruri,RDS Piagaçu-Purus,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Tapauá,FES Tapauá,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Nhamundá,APA Guajuma,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,MA,0.07,Santa Rita,APA Upaon-Açu/Miritiba/Alto Preguiças,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Beruri,RDS Piagaçu-Purus,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,MT,0.07,Colniza,ESEC do Rio Roosevelt,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Coari,RESEX Catuá-Ipixuna,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Presidente Figueiredo,APA Caverna do Maroaga (Presidente Figueiredo),Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AM,0.07,Nhamundá,APA Guajuma,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.07,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.07,Tefé,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.07,Aveiro,PARNA da Amazônia,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,AM,0.07,Coari,RESEX Catuá-Ipixuna,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.07,Itaituba,APA do Tapajós,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,PA,0.06,São Félix do Xingu,APA Triunfo do Xingu,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.06,Coari,RESEX Catuá-Ipixuna,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.06,Aveiro,PARNA da Amazônia,Proteção Integral,Federal
desmatamento,7,2023,Sentinel-2,AC,0.06,Xapuri,RESEX Chico Mendes,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,RO,0.06,Candeias do Jamari,ESEC de Samuel,Proteção Integral,Estadual
desmatamento,7,2023,Sentinel-2,AM,0.06,Alvarães,FLONA de Tefé,Uso Sustentável,Federal
desmatamento,7,2023,Sentinel-2,AC,0.06,Tarauacá,FES do Rio Gregório,Uso Sustentável,Estadual
desmatamento,7,2023,Sentinel-2,PA,0.06,Porto de Moz,RESEX Verde para Sempre,Uso Sustentável,Federal
